respondent_id,year,country_raw,education_raw,job_role_raw,primary_language_raw,ml_tools_raw,years_experience_raw,salary_usd_raw,remote_work_raw,preferred_ide_raw,learning_platform_raw
101191,2020,BR,BA,Data Analyst,SQL,PyTorch,12,109344.25052056092,Yes,JupyterLab,Coursera
101192,2019,BR,MS,ML Engineer,sql,Keras;PyTorch,0,116003.70375668559,No,Spyder,Blogs
101193,2020,Japan,MSc,ML Engineer,python,PyTorch,0-1,182912.14120851483,N,RStudio,Kaggle
101194,2017,Bangladesh,Some college,Machine Learning Engineer,R,LightGBM;None;PyTorch,3-5,"$111,859",N,JupyterLab,Udemy
101195,2021,Australia,Some college,Data Scientist,JavaScript,Keras;None,7,120728.32349326833,Yes,JupyterLab,Books
101196,2021,AU,MSc,Researcher,JS,None;PyTorch;TensorFlow,10+,222494.18842336544,Y,VS Code,Books
101197,2021,uk,Bachelors,ML Engineer,R,LightGBM,0-1,138956.30065791574,No,RStudio,Blogs
101198,2020,CAN,BS,Other,PYTHON,PyTorch;XGBoost;scikit-learn,0,142108.30646598246,Y,Notepad++,University
101199,2017,Canada,Doctorate,Student,sql,scikit-learn,7,14439.00070483564,Hybrid,JupyterLab,Blogs
101200,2020,India,ph.d,Business Analyst,sql,Keras;TensorFlow;scikit-learn,12,106598.3293670575,Yes,Notepad++,Kaggle
101201,2017,DE,PhD,Data Analyst,JavaScript,PyTorch;TensorFlow,4,62958.29316712087,Hybrid,PyCharm,Udemy
101202,2017,India,Doctorate,ML Engineer,JS,Keras;XGBoost;scikit-learn,1-3,93264.71360502086,No,RStudio,University
101203,2019,Australia,Some college,Data Analyst,Python,Keras;scikit-learn,4,102461.053519422,No,VS Code,Coursera
101204,2019,NG,PhD,Software Engineer,,PyTorch;TensorFlow,1.5,"$86,118",No,VS Code,Coursera
101205,2021,IND,Masters,Researcher,r,LightGBM;TensorFlow;XGBoost,1.5,104662.54861061064,Yes,RStudio,Books
101206,2020,JP,Masters,Machine Learning Engineer,JS,LightGBM,4,221048.59582439397,Hybrid,VS Code,Coursera
101207,2019,USA,high School,data scientist,Java,LightGBM,7,51882.83295918448,No,VS Code,YouTube
101208,2018,BR,MSc,Researcher,r,LightGBM;None;scikit-learn,12,140625.9054877093,No,RStudio,University
101209,2021,JP,ph.d,Student,r,TensorFlow;XGBoost;scikit-learn,0,"$35,657",Yes,Notepad++,Books
101210,2019,Brazil,Bachelors,Student,Python,LightGBM;PyTorch;XGBoost,7,17934.703583098213,Y,VS Code,YouTube
101211,2019,BR,MS,Other,python,None,5-10,,Yes,PyCharm,Books
101212,2018,Japan,ph.d,Data Analyst,Python,Keras;PyTorch;XGBoost,1-3,107654.92764299312,Yes,PyCharm,YouTube
101213,2021,India,PhD,Data Analyst,python,Keras;XGBoost;scikit-learn,1-3,100375.18992182592,Yes,Spyder,Kaggle
101214,2020,Canada,MS,Data Analyst,sql,LightGBM,0-1,117887.29232929579,No,JupyterLab,Coursera
101215,2018,NG,Diploma/Other,Machine Learning Engineer,JS,PyTorch;TensorFlow;XGBoost,12,152417.65595111635,Y,Notepad++,Kaggle
101216,2017,NG,Diploma/Other,Software Engineer,JavaScript,XGBoost,7,114638.75842230827,No,Notepad++,Coursera
101217,2020,Australia,Some college,Data Scientist,R,TensorFlow;scikit-learn,3-5,"$55,151",Hybrid,PyCharm,Udemy
101218,2020,Japan,MS,ML Engineer,JavaScript,Keras;None,3-5,51972.01854307943,N,RStudio,Coursera
101219,2018,Brazil,BS,Machine Learning Engineer,sql,LightGBM;PyTorch;TensorFlow,4,130722.03463310574,Yes,JupyterLab,Blogs
101220,2021,Germany,ph.d,Data Analyst,C#,TensorFlow,1-3,99355.64075258581,Hybrid,Notepad++,Blogs
101221,2018,JP,Bachelor's,Software Engineer,JavaScript,LightGBM;None,7,96452.65079269136,N,PyCharm,University
101222,2019,Bangladesh,BA,Student,sql,scikit-learn,12,"$13,144",No,VS Code,Kaggle
101223,2021,USA,MS,data scientist,JS,PyTorch;XGBoost;scikit-learn,0,,Yes,JupyterLab,Kaggle
101224,2019,United Kingdom,Bachelors,ML Engineer,r,None;scikit-learn,1.5,48154.88975961435,No,RStudio,Coursera
101225,2020,USA,Bachelors,Business Analyst,r,PyTorch;XGBoost,1-3,92556.94191507623,N,JupyterLab,Blogs
101226,2019,BR,Some college,Machine Learning Engineer,C#,Keras;XGBoost,1-3,"$59,631",Yes,PyCharm,Kaggle
101227,2018,CAN,Bachelors,Software Engineer,JS,LightGBM;None;XGBoost,12,"$94,833",Y,RStudio,YouTube
101228,2021,Bangladesh,BS,Data Scientist,JS,LightGBM;XGBoost,3-5,"$136,832",No,PyCharm,University
101229,2019,BR,ph.d,Machine Learning Engineer,Python,Keras;LightGBM;None,5-10,156115.90956114169,N,RStudio,Blogs
101230,2021,DE,Bachelors,Researcher,SQL,None;PyTorch;XGBoost,10+,,Hybrid,RStudio,YouTube
101231,2018,AU,Diploma/Other,ML Engineer,r,LightGBM;scikit-learn,10+,125596.62995798048,Y,JupyterLab,Books
101232,2018,U.S.A.,PhD,data scientist,python,LightGBM;TensorFlow,1-3,"$47,942",No,Spyder,Coursera
101233,2017,U.S.A.,ph.d,Machine Learning Engineer,C#,PyTorch;scikit-learn,1.5,140591.7471034555,N,Notepad++,Udemy
101234,2020,Nigeria,Master's,Business Analyst,JS,LightGBM,7,86373.77032143857,Yes,RStudio,Coursera
101235,2019,Japan,Bachelor's,Data Scientist,sql,LightGBM,7,"$117,803",Hybrid,PyCharm,Blogs
101236,2021,Australia,Diploma/Other,Business Analyst,JS,None;XGBoost;scikit-learn,4,80639.40347941965,No,Notepad++,Books
101237,2019,NG,Diploma/Other,ML Engineer,PYTHON,scikit-learn,0,95143.29620463731,No,Spyder,Kaggle
101238,2021,US,Masters,Researcher,sql,Keras;TensorFlow;scikit-learn,0,271018.33467740804,No,Spyder,Books
101239,2018,USA,BS,Machine Learning Engineer,Java,Keras;None;TensorFlow,0-1,184062.2512940322,N,RStudio,Udemy
101240,2021,UK,Diploma/Other,Other,C#,None;scikit-learn,4,110237.74007560292,N,RStudio,Coursera
101241,2021,Canada,High school,Data Engineer,Java,Keras,10+,137115.46847939308,Hybrid,VS Code,Coursera
101242,2021,Canada,Diploma/Other,Data Analyst,sql,Keras;LightGBM;scikit-learn,1.5,63961.86161790198,Y,PyCharm,Coursera
101243,2021,NG,MS,Data Analyst,sql,None;PyTorch;scikit-learn,3-5,55213.05318612126,Hybrid,PyCharm,University
101244,2021,CAN,BA,Machine Learning Engineer,SQL,PyTorch;TensorFlow,7,146279.91784234025,Hybrid,VS Code,University
101245,2020,Australia,Some college,Researcher,PYTHON,Keras;TensorFlow,1.5,67652.50638117976,Yes,JupyterLab,Books
101246,2017,AU,Bachelor's,data scientist,R,Keras;TensorFlow;scikit-learn,1.5,47836.22538314632,Y,Notepad++,Kaggle
101247,2017,US,Bachelors,Other,R,LightGBM;PyTorch,10+,,Yes,RStudio,University
101248,2021,Brazil,Master's,Other,PYTHON,Keras,1.5,"$74,883",N,Notepad++,Blogs
101249,2020,CAN,Bachelors,data scientist,python,None;TensorFlow;scikit-learn,3-5,92911.545319164,Hybrid,Spyder,Coursera
101250,2021,Australia,Bachelor's,Data Scientist,JS,None,0,"$158,680",Y,Spyder,Blogs
101251,2019,United States,Masters,Researcher,r,Keras,4,147070.13220202638,Yes,RStudio,Udemy
101252,2017,Japan,Bachelors,Business Analyst,PYTHON,Keras;TensorFlow,1-3,86016.69278975713,Hybrid,Notepad++,Udemy
101253,2017,Australia,Some college,Student,R,PyTorch,1-3,"$22,745",N,Spyder,Udemy
101254,2020,India,Some college,Data Engineer,JS,LightGBM;None;TensorFlow,1-3,142234.62193647257,No,RStudio,Coursera
101255,2019,United Kingdom,Bachelor's,Data Analyst,sql,scikit-learn,12,"$134,904",No,VS Code,Books
101256,2018,US,Masters,Student,C#,Keras,5-10,19905.460936989544,No,JupyterLab,University
101257,2019,Nigeria,High school,Business Analyst,sql,LightGBM,0-1,81231.07472430101,Hybrid,VS Code,Kaggle
101258,2017,Canada,BS,Software Engineer,sql,Keras;TensorFlow,0-1,,No,VS Code,Coursera
101259,2020,US,PhD,Software Engineer,R,Keras;PyTorch,10+,113983.17896046577,N,VS Code,University
101260,2018,BD,BS,Researcher,SQL,Keras;None;scikit-learn,1-3,128568.03396436268,Yes,Notepad++,YouTube
101261,2021,Bangladesh,BA,Software Engineer,SQL,LightGBM;XGBoost,7,"$105,225",N,JupyterLab,Udemy
101262,2018,JP,BS,ML Engineer,JavaScript,LightGBM;PyTorch;scikit-learn,3-5,225077.62959811083,N,VS Code,Coursera
101263,2019,BR,,Other,R,TensorFlow,4,102510.3937895371,Yes,VS Code,YouTube
101264,2017,Japan,BA,Machine Learning Engineer,Java,None,5-10,123722.436534116,N,Notepad++,Udemy
101265,2017,US,Bachelors,ML Engineer,sql,Keras;LightGBM;XGBoost,7,137806.3282836848,Hybrid,JupyterLab,University
101266,2019,JP,ph.d,data scientist,sql,LightGBM;PyTorch;scikit-learn,7,63403.035813117924,N,VS Code,Udemy
101267,2019,Japan,BS,Data Analyst,r,XGBoost;scikit-learn,0-1,"$78,610",No,Notepad++,Books
101268,2020,CAN,Master's,Other,C#,None;XGBoost,1-3,64321.67586223296,No,RStudio,Books
101269,2018,NG,Masters,Business Analyst,sql,PyTorch,12,"$100,115",Hybrid,PyCharm,Udemy
101270,2020,United States,Bachelors,Data Engineer,R,XGBoost,0-1,"$67,459",N,RStudio,YouTube
101271,2021,AU,ph.d,Business Analyst,r,Keras,5-10,143193.86182041443,Hybrid,Notepad++,Kaggle
101272,2021,Brazil,high School,Data Analyst,R,scikit-learn,7,63687.73601185032,No,JupyterLab,Coursera
101273,2017,JP,Bachelors,Machine Learning Engineer,PYTHON,Keras;TensorFlow;scikit-learn,5-10,128037.49635345975,N,VS Code,Coursera
101274,2019,JP,BA,Other,JavaScript,Keras;None;scikit-learn,7,38999.305226664634,Hybrid,Notepad++,Udemy
101275,2017,Germany,Diploma/Other,Data Engineer,r,Keras;LightGBM;scikit-learn,0,,No,Notepad++,Kaggle
101276,2018,BD,BS,Data Scientist,C#,LightGBM;XGBoost,1-3,75389.34067105099,Y,Notepad++,Kaggle
101277,2021,JP,PhD,Data Engineer,C#,TensorFlow,4,89308.29199376101,No,JupyterLab,Kaggle
101278,2018,India,MSc,Other,sql,PyTorch;TensorFlow,5-10,43281.84763607546,Y,JupyterLab,Udemy
101279,2019,Nigeria,high School,Researcher,PYTHON,PyTorch;TensorFlow,3-5,86526.08653770886,No,Spyder,University
101280,2020,BD,PhD,Machine Learning Engineer,Python,Keras;LightGBM;TensorFlow,1.5,98798.6098809258,N,PyCharm,Coursera
101281,2020,Bangladesh,high School,Student,R,LightGBM;PyTorch,1.5,"$10,037",Yes,Notepad++,YouTube
101282,2020,Bangladesh,ph.d,Data Scientist,JavaScript,PyTorch;scikit-learn,1.5,214344.8261006306,Yes,VS Code,Books
101283,2017,United States,Doctorate,Other,Python,None;TensorFlow,1-3,63519.724579283815,Hybrid,PyCharm,Blogs
101284,2019,Japan,High school,Data Scientist,python,Keras;LightGBM;XGBoost,1-3,88028.56157298067,No,PyCharm,University
101285,2019,BR,Diploma/Other,Researcher,PYTHON,Keras,0,59455.7111382486,Y,PyCharm,Udemy
101286,2017,US,MS,Machine Learning Engineer,JS,LightGBM;XGBoost;scikit-learn,0-1,"$105,641",Yes,Spyder,Kaggle
101287,2019,USA,MS,Student,PYTHON,TensorFlow;scikit-learn,0-1,"$22,829",No,RStudio,University
101288,2017,Bangladesh,BA,Other,r,LightGBM;TensorFlow,1.5,41243.78125704458,Yes,RStudio,Udemy
101289,2017,USA,Bachelor's,data scientist,r,Keras;scikit-learn,12,100533.15876591424,Hybrid,VS Code,Kaggle
101290,2019,U.S.A.,Diploma/Other,Data Scientist,JavaScript,None;PyTorch;TensorFlow,7,"$134,005",Hybrid,Spyder,Udemy
101291,2017,Australia,Masters,Data Analyst,,Keras;LightGBM,12,105896.49913072391,Hybrid,JupyterLab,Coursera
101292,2020,United Kingdom,Diploma/Other,Researcher,JS,Keras;None,1-3,90599.16707361604,Yes,PyCharm,Books
101293,2020,JP,Bachelors,Software Engineer,PYTHON,PyTorch,4,47521.439601533784,Y,VS Code,Coursera
101294,2021,BR,Masters,Machine Learning Engineer,PYTHON,Keras;scikit-learn,3-5,"$183,275",No,RStudio,Kaggle
101295,2018,uk,Master's,Student,Java,LightGBM;PyTorch,12,"$10,255",Hybrid,PyCharm,Books
101296,2018,JP,Diploma/Other,ML Engineer,sql,PyTorch;XGBoost,4,120648.40002490308,N,Spyder,University
101297,2017,Brazil,MS,ML Engineer,sql,XGBoost;scikit-learn,1.5,68497.72194601742,N,Spyder,Books
101298,2020,AU,Doctorate,ML Engineer,python,Keras;TensorFlow;scikit-learn,5-10,117521.82903996497,Yes,JupyterLab,YouTube
101299,2020,Nigeria,Bachelors,data scientist,Python,Keras;None,3-5,68277.0678486004,Hybrid,RStudio,Udemy
101300,2017,Brazil,Diploma/Other,Student,R,TensorFlow,5-10,34605.290911608114,Yes,Notepad++,Udemy
101301,2021,USA,,Data Analyst,sql,LightGBM;scikit-learn,1.5,"$132,594",Hybrid,VS Code,Blogs
101302,2017,USA,PhD,Data Engineer,python,PyTorch;TensorFlow;XGBoost,0-1,96882.54483488017,No,JupyterLab,Udemy
101303,2020,U.S.A.,Bachelor's,data scientist,Python,XGBoost,1.5,79686.75902130338,No,PyCharm,University
101304,2020,Bangladesh,ph.d,Business Analyst,r,PyTorch,1.5,,Hybrid,RStudio,Books
101305,2021,JP,ph.d,Data Scientist,r,scikit-learn,3-5,142367.54574239472,Yes,Notepad++,Coursera
101306,2020,Japan,Doctorate,Data Analyst,C#,TensorFlow;scikit-learn,1.5,87540.49523467508,Y,Notepad++,University
101307,2021,Brazil,ph.d,Machine Learning Engineer,JavaScript,Keras;TensorFlow;XGBoost,1.5,,No,JupyterLab,Coursera
101308,2019,NG,Masters,Data Analyst,R,PyTorch;XGBoost;scikit-learn,5-10,61736.6366420824,Y,PyCharm,Books
101309,2021,Brazil,MSc,data scientist,Java,PyTorch,0,61164.19354449886,Y,RStudio,Udemy
101310,2017,US,Doctorate,Software Engineer,JS,PyTorch,5-10,105274.28445259025,Hybrid,VS Code,Coursera
101311,2021,U.S.A.,BA,Data Engineer,SQL,TensorFlow;scikit-learn,10+,73895.34082133944,No,Spyder,Coursera
101312,2020,U.S.A.,Bachelor's,Data Engineer,Python,Keras;None;TensorFlow,7,99549.78947312603,No,Notepad++,Coursera
101313,2021,IND,BS,data scientist,JavaScript,XGBoost;scikit-learn,12,"$56,081",Y,VS Code,Coursera
101314,2019,uk,high School,Machine Learning Engineer,Python,Keras;None,1.5,203430.41914211505,N,PyCharm,Kaggle
101315,2020,CAN,ph.d,Software Engineer,PYTHON,LightGBM;None,1-3,102124.72468855589,Hybrid,RStudio,Blogs
101316,2019,NG,high School,Business Analyst,PYTHON,PyTorch;XGBoost;scikit-learn,4,69591.57734513399,N,VS Code,Kaggle
101317,2020,BD,Bachelors,Other,Java,scikit-learn,1-3,84141.88821882464,No,PyCharm,Books
101318,2017,Australia,PhD,Data Analyst,PYTHON,None;XGBoost,12,69669.3330782345,N,JupyterLab,University
101319,2017,Bangladesh,BA,Machine Learning Engineer,SQL,XGBoost,1.5,139279.14121620395,Yes,Notepad++,Books
101320,2018,Australia,Masters,ML Engineer,R,None;XGBoost,1-3,"$118,719",No,Spyder,Blogs
101321,2018,Nigeria,high School,Data Scientist,PYTHON,None,10+,172785.31325139466,N,VS Code,University
101322,2021,USA,Master's,Software Engineer,PYTHON,Keras,3-5,101069.20555739567,Yes,JupyterLab,YouTube
101323,2018,Canada,BA,data scientist,python,TensorFlow,4,40144.254996314645,Hybrid,RStudio,Kaggle
101324,2021,DE,PhD,Data Analyst,python,PyTorch;XGBoost,0-1,116893.89460719578,Hybrid,JupyterLab,University
101325,2019,Germany,Some college,Data Engineer,JS,Keras;PyTorch;TensorFlow,7,107773.34410931866,N,JupyterLab,Kaggle
101326,2018,U.S.A.,PhD,Student,C#,Keras;PyTorch,0-1,13280.587881402804,N,Notepad++,Coursera
101327,2021,IND,ph.d,Business Analyst,Python,Keras;TensorFlow;scikit-learn,1.5,152267.77138397313,No,Spyder,University
101328,2020,U.S.A.,Bachelor's,Student,Java,LightGBM;scikit-learn,0,18239.572559339253,Y,RStudio,Blogs
101329,2019,Brazil,Diploma/Other,Researcher,python,TensorFlow;scikit-learn,1-3,"$78,115",Y,RStudio,Udemy
101330,2020,CAN,BA,data scientist,SQL,Keras;XGBoost,4,70369.20615978145,No,Notepad++,Blogs
101331,2020,Nigeria,high School,Machine Learning Engineer,Java,TensorFlow;XGBoost;scikit-learn,4,155297.56114319956,No,Notepad++,Udemy
101332,2018,uk,MSc,Data Scientist,JavaScript,None,1.5,79231.12306953828,Yes,JupyterLab,Books
101333,2021,Germany,Master's,ML Engineer,Python,PyTorch;TensorFlow;scikit-learn,10+,137152.43761500597,Hybrid,Notepad++,Udemy
101334,2021,U.S.A.,Bachelors,data scientist,r,Keras;PyTorch;scikit-learn,4,"$95,818",Y,Spyder,Udemy
101335,2020,Australia,Diploma/Other,Machine Learning Engineer,PYTHON,None;scikit-learn,1-3,"$148,428",Y,JupyterLab,Books
101336,2018,UK,Bachelors,ML Engineer,SQL,PyTorch,4,199873.76357458878,Y,Spyder,Blogs
101337,2020,BD,ph.d,Student,SQL,LightGBM,12,"$15,694",Y,VS Code,YouTube
101338,2017,Japan,Bachelor's,data scientist,JS,None;TensorFlow;XGBoost,0,"$56,493",Hybrid,VS Code,Udemy
101339,2017,DE,Diploma/Other,Data Analyst,Java,None,0,110496.91491569317,Yes,Notepad++,University
101340,2018,United Kingdom,MS,Data Scientist,Java,None;PyTorch;TensorFlow,12,87796.79564564295,Yes,VS Code,Udemy
101341,2019,India,Masters,Business Analyst,PYTHON,PyTorch;TensorFlow;XGBoost,0,107411.46165058338,No,PyCharm,Blogs
101342,2021,BR,High school,Software Engineer,,Keras;LightGBM;scikit-learn,7,121703.4528602483,Yes,Notepad++,University
101343,2020,JP,Master's,Student,sql,Keras;None,7,17923.974116724672,Y,Spyder,Books
101344,2020,uk,high School,Data Analyst,Java,Keras;PyTorch,3-5,161157.62514379376,N,Spyder,Udemy
101345,2019,Brazil,Masters,Student,r,LightGBM;None,1.5,20546.010751348138,Hybrid,Notepad++,YouTube
101346,2019,USA,high School,data scientist,python,LightGBM;scikit-learn,12,,Y,VS Code,University
101347,2019,Japan,Diploma/Other,Business Analyst,python,LightGBM,4,"$70,194",N,Spyder,Books
101348,2021,US,PhD,Machine Learning Engineer,sql,TensorFlow,5-10,,Y,Spyder,University
101349,2017,USA,Bachelor's,Researcher,python,Keras;PyTorch,1.5,81402.75388902401,Y,VS Code,Kaggle
101350,2021,IND,MS,Machine Learning Engineer,r,LightGBM,10+,132989.72005967645,Hybrid,RStudio,Blogs
101351,2020,IND,High school,Student,Python,None;scikit-learn,3-5,"$17,072",Hybrid,Spyder,Books
101352,2019,Japan,BA,Software Engineer,PYTHON,PyTorch;TensorFlow;XGBoost,7,"$244,343",Y,PyCharm,YouTube
101353,2020,JP,Masters,Data Scientist,JavaScript,PyTorch;TensorFlow,1.5,"$88,953",No,RStudio,Kaggle
101354,2019,NG,,Student,R,scikit-learn,3-5,,N,VS Code,Blogs
101355,2021,BR,Doctorate,Student,JS,Keras,7,"$13,129",No,JupyterLab,Udemy
101356,2021,U.S.A.,high School,Data Scientist,sql,LightGBM;scikit-learn,12,107833.82936547427,No,VS Code,YouTube
101357,2019,AU,MS,data scientist,JavaScript,PyTorch,0-1,700000,No,RStudio,Blogs
101358,2018,JP,Doctorate,Software Engineer,PYTHON,LightGBM;None;TensorFlow,10+,,No,Spyder,Books
101359,2020,IND,ph.d,Student,r,LightGBM,0-1,22327.28899585145,Hybrid,VS Code,Udemy
101360,2021,JP,High school,Other,JavaScript,None,1-3,"$79,605",Yes,RStudio,YouTube
101361,2018,USA,high School,Data Analyst,r,Keras;TensorFlow;scikit-learn,1-3,78915.6694457205,Y,JupyterLab,Books
101362,2020,India,Masters,data scientist,Java,None;PyTorch;scikit-learn,1-3,"$104,024",Y,Notepad++,Coursera
101363,2020,India,PhD,Student,sql,Keras;LightGBM;PyTorch,3-5,15356.94754967119,No,JupyterLab,Coursera
101364,2020,BD,PhD,Data Engineer,JS,XGBoost,0-1,"$148,476",Yes,JupyterLab,Kaggle
101365,2017,Nigeria,MSc,Data Engineer,C#,TensorFlow;scikit-learn,7,100612.9761659166,Hybrid,VS Code,Udemy
101366,2020,Japan,High school,Business Analyst,Python,XGBoost,7,850000,No,PyCharm,Books
101367,2021,Canada,high School,ML Engineer,Python,Keras;TensorFlow,5-10,120915.95245028049,Yes,Notepad++,Blogs
101368,2018,Bangladesh,BS,Machine Learning Engineer,Java,TensorFlow,1-3,207765.65701193875,Hybrid,Notepad++,YouTube
101369,2018,JP,BS,Researcher,Java,PyTorch;XGBoost,1.5,75808.10603747591,No,JupyterLab,Udemy
101370,2021,India,PhD,Machine Learning Engineer,sql,scikit-learn,12,145811.55349298206,N,JupyterLab,Udemy
101371,2018,India,ph.d,Researcher,sql,None;PyTorch,12,135892.55237086187,Hybrid,JupyterLab,YouTube
101372,2021,USA,MSc,Student,sql,TensorFlow;XGBoost,0,14809.286756402305,Hybrid,Notepad++,Books
101373,2019,U.S.A.,Master's,Data Analyst,Python,Keras;XGBoost,12,155762.74172408337,Y,JupyterLab,YouTube
101374,2018,JP,MS,Software Engineer,sql,,3-5,74490.33859182979,Hybrid,RStudio,Books
101375,2021,BD,,ML Engineer,python,Keras;LightGBM;TensorFlow,0,192144.6113184013,No,JupyterLab,Coursera
101376,2019,United States,BA,Data Scientist,SQL,PyTorch;TensorFlow,12,"$209,223",Hybrid,PyCharm,YouTube
101377,2019,U.S.A.,Masters,Machine Learning Engineer,JavaScript,None;TensorFlow;XGBoost,1-3,157893.3564080273,N,JupyterLab,Blogs
101378,2019,Japan,Diploma/Other,Other,python,XGBoost,1.5,,Y,JupyterLab,Books
101379,2020,uk,Bachelor's,ML Engineer,Python,LightGBM;None;PyTorch,0-1,134723.46128064318,Hybrid,RStudio,Coursera
101380,2018,USA,Master's,Data Analyst,JavaScript,Keras,12,135164.86812810542,Y,PyCharm,YouTube
101381,2019,United States,BS,Data Scientist,JS,None,12,110262.43177895094,Yes,RStudio,Kaggle
101382,2021,Bangladesh,Some college,Student,Python,XGBoost,7,,Yes,JupyterLab,Blogs
101383,2018,United States,high School,Researcher,python,None;PyTorch,10+,151061.13371328797,Hybrid,JupyterLab,Books
101384,2020,Canada,,data scientist,C#,Keras;None,4,56831.75527448474,N,VS Code,University
101385,2019,UK,ph.d,Researcher,Java,None,1-3,102844.66989829279,Hybrid,Spyder,Coursera
101386,2021,United States,Bachelor's,Data Scientist,Python,TensorFlow,1-3,88836.77622347866,Hybrid,Notepad++,Blogs
101387,2017,Germany,Bachelor's,Data Analyst,python,Keras;LightGBM;TensorFlow,7,90753.73698503607,Yes,Notepad++,Books
101388,2021,US,BS,Data Scientist,python,scikit-learn,10+,136302.5073557773,Yes,JupyterLab,Kaggle
101389,2019,AU,MSc,Student,r,LightGBM,3-5,8518.757023324326,No,Spyder,University
101390,2018,USA,Bachelors,Software Engineer,PYTHON,None;XGBoost,1.5,"$75,482",Y,Notepad++,Coursera
101391,2017,NG,MS,ML Engineer,JavaScript,,10+,87613.5470757753,Hybrid,Notepad++,University
101392,2018,IND,high School,Machine Learning Engineer,r,LightGBM,1-3,138349.25014518388,Hybrid,Spyder,Books
101393,2019,IND,PhD,Other,R,LightGBM;None;scikit-learn,4,98376.09383510896,Yes,PyCharm,Coursera
101394,2019,Australia,Bachelor's,Researcher,sql,PyTorch;TensorFlow;scikit-learn,0,128828.31283087876,No,Spyder,Books
101395,2021,NG,,Software Engineer,r,LightGBM;PyTorch;TensorFlow,7,165584.80711837116,Yes,PyCharm,Udemy
101396,2019,Canada,Masters,Researcher,JavaScript,TensorFlow;XGBoost,1.5,71958.67051065135,No,VS Code,Kaggle
101397,2018,Germany,Bachelors,Other,r,None;XGBoost;scikit-learn,3-5,56806.33461242663,Y,VS Code,Blogs
101398,2020,USA,Bachelor's,Data Scientist,Java,Keras;TensorFlow,0-1,75494.72859319713,Y,Notepad++,YouTube
101399,2020,DE,BA,Machine Learning Engineer,python,XGBoost;scikit-learn,0,211253.8607285103,Y,PyCharm,Udemy
101400,2018,CAN,MS,Student,C#,Keras,0-1,,Y,JupyterLab,Kaggle
101401,2018,USA,High school,Other,sql,LightGBM;PyTorch;TensorFlow,10+,37264.916954408975,No,RStudio,Udemy
101402,2017,Japan,BS,Business Analyst,JavaScript,PyTorch,7,72485.98716849533,Y,VS Code,Blogs
101403,2020,US,PhD,ML Engineer,python,TensorFlow,1-3,126745.98017197805,Yes,VS Code,YouTube
101404,2020,United Kingdom,Bachelor's,data scientist,C#,scikit-learn,10+,,No,Spyder,Blogs
101405,2019,AU,Masters,Student,sql,Keras;TensorFlow;scikit-learn,4,7678.965715988132,No,PyCharm,Books
101406,2021,India,BA,Other,r,LightGBM;XGBoost,10+,48088.92083401013,Yes,VS Code,Udemy
101407,2021,NG,Diploma/Other,Data Engineer,Java,LightGBM,10+,191079.692351216,No,PyCharm,Kaggle
101408,2020,Australia,high School,Data Analyst,PYTHON,Keras;PyTorch;TensorFlow,0-1,"$69,340",Y,RStudio,Kaggle
101409,2021,United States,Bachelors,Machine Learning Engineer,python,LightGBM;TensorFlow,0-1,86330.32302520452,N,JupyterLab,University
101410,2018,BR,High school,Researcher,R,LightGBM;PyTorch;scikit-learn,0-1,"$57,550",N,Notepad++,Kaggle
101411,2017,IND,MS,Business Analyst,PYTHON,None,3-5,147633.235712313,Yes,VS Code,Kaggle
101412,2018,uk,Master's,Researcher,SQL,XGBoost,10+,"$113,140",Y,JupyterLab,Kaggle
101413,2017,DE,High school,Software Engineer,r,LightGBM,0,"$115,859",N,Notepad++,Books
101414,2019,Japan,Master's,data scientist,r,LightGBM;XGBoost,0-1,"$126,068",No,RStudio,Books
101415,2021,IND,PhD,Data Analyst,SQL,PyTorch;TensorFlow;scikit-learn,12,"$94,998",Y,JupyterLab,Udemy
101416,2017,U.S.A.,Bachelor's,Student,JS,Keras;XGBoost;scikit-learn,4,12639.279034815316,N,PyCharm,Kaggle
101417,2017,Australia,BA,Software Engineer,sql,XGBoost,1.5,144396.8409385433,Hybrid,JupyterLab,Udemy
101418,2019,US,MSc,Business Analyst,SQL,None,12,47681.25519754045,Yes,RStudio,Books
101419,2021,DE,MSc,Software Engineer,r,None;scikit-learn,4,111330.74761759344,No,RStudio,Blogs
101420,2018,Bangladesh,MS,Machine Learning Engineer,JavaScript,LightGBM;XGBoost,3-5,"$176,295",Hybrid,RStudio,Kaggle
101421,2019,U.S.A.,Doctorate,Machine Learning Engineer,Python,PyTorch;TensorFlow;scikit-learn,10+,111580.77341709433,N,VS Code,Coursera
101422,2017,Nigeria,BS,Data Scientist,sql,Keras;LightGBM,0-1,87429.88797189869,Yes,JupyterLab,Udemy
101423,2018,Canada,Diploma/Other,Machine Learning Engineer,C#,LightGBM;TensorFlow;XGBoost,1-3,159087.81803728858,Hybrid,PyCharm,Blogs
101424,2021,India,Masters,Data Engineer,python,Keras,5-10,92329.25096872474,Yes,RStudio,Kaggle
101425,2021,IND,Doctorate,Other,JS,None;PyTorch,1.5,"$69,808",Yes,JupyterLab,Kaggle
101426,2017,Japan,BS,Data Analyst,JavaScript,Keras;LightGBM;PyTorch,12,,No,Notepad++,Books
101427,2021,India,BS,Data Analyst,sql,TensorFlow;XGBoost,10+,91862.01309532061,Hybrid,VS Code,Kaggle
