respondent_id,year,country_raw,education_raw,job_role_raw,primary_language_raw,ml_tools_raw,years_experience_raw,salary_usd_raw,remote_work_raw,preferred_ide_raw,learning_platform_raw,country,education,job_role,primary_language,remote_work,years_experience,salary_usd,ml_tools_list,ml_tool_count,country_le,education_le,job_role_le,primary_language_le,remote_work_le
100463,2020,India,Some college,Data Scientist,R,None;PyTorch;scikit-learn,0,206392.40360984844,No,JupyterLab,Kaggle,India,Some College,Data Scientist,R,No,0.0,206392.40360984844,"['None', 'PyTorch', 'scikit-learn']",3,5,5,3,4,1
100464,2021,DE,MS,Student,JS,scikit-learn,0-1,10886.09311118982,No,JupyterLab,University,Germany,Master's,Student,JavaScript,No,0.5,10886.09311118982,['scikit-learn'],1,4,3,8,2,1
100465,2019,Japan,Master's,Data Analyst,Java,XGBoost,7,53707.72539090478,Hybrid,JupyterLab,Udemy,Japan,Master's,Data Analyst,Java,Hybrid,7.0,53707.72539090478,['XGBoost'],1,6,3,1,1,0
100466,2018,United Kingdom,ph.d,data scientist,r,scikit-learn,1.5,61103.78510743495,Yes,PyCharm,Books,United Kingdom,Doctorate,Data Scientist,R,Yes,1.5,61103.78510743495,['scikit-learn'],1,8,1,3,4,2
100467,2021,BR,Doctorate,ML Engineer,R,LightGBM;TensorFlow,5-10,"$107,827",Hybrid,Notepad++,University,Brazil,Doctorate,ML Engineer,R,Hybrid,7.5,107827.0,"['LightGBM', 'TensorFlow']",2,2,1,4,4,0
100468,2018,NG,High school,Other,Python,LightGBM;PyTorch;TensorFlow,12,40846.75631623123,Yes,PyCharm,Kaggle,Nigeria,High School or Less,Other,Python,Yes,12.0,40846.75631623123,"['LightGBM', 'PyTorch', 'TensorFlow']",3,7,2,5,3,2
100469,2021,Japan,Doctorate,Machine Learning Engineer,JS,Keras;PyTorch,1.5,,Hybrid,RStudio,Kaggle,Japan,Doctorate,ML Engineer,JavaScript,Hybrid,1.5,127994.21227948472,"['Keras', 'PyTorch']",2,6,1,4,2,0
100470,2017,India,Master's,Machine Learning Engineer,JS,None;XGBoost,1.5,88692.12862852546,N,VS Code,Coursera,India,Master's,ML Engineer,JavaScript,No,1.5,88692.12862852546,"['None', 'XGBoost']",2,5,3,4,2,1
100471,2021,NG,PhD,Software Engineer,C#,LightGBM;None;XGBoost,10+,75129.09248064154,Hybrid,Notepad++,Coursera,Nigeria,Doctorate,Software Engineer,C#,Hybrid,12.0,75129.09248064154,"['LightGBM', 'None', 'XGBoost']",3,7,1,7,0,0
100472,2017,Nigeria,high School,Software Engineer,r,Keras;LightGBM,10+,189816.26545427457,Hybrid,Notepad++,Blogs,Nigeria,High School or Less,Software Engineer,R,Hybrid,12.0,189816.26545427457,"['Keras', 'LightGBM']",2,7,2,7,4,0
100473,2021,JP,BS,ML Engineer,PYTHON,TensorFlow;XGBoost;scikit-learn,12,70233.84022527101,Y,Notepad++,Kaggle,Japan,Bachelor's,ML Engineer,Python,Yes,12.0,70233.84022527101,"['TensorFlow', 'XGBoost', 'scikit-learn']",3,6,0,4,3,2
100474,2019,Australia,Bachelors,Data Scientist,,Keras;PyTorch,10+,207359.52221057244,Y,RStudio,University,Australia,Bachelor's,Data Scientist,Unknown,Yes,12.0,207359.52221057244,"['Keras', 'PyTorch']",2,0,0,3,6,2
100475,2021,US,MSc,Data Engineer,R,Keras;LightGBM;TensorFlow,7,167451.2434059208,Y,Notepad++,Kaggle,United States,Master's,Data Engineer,R,Yes,7.0,167451.2434059208,"['Keras', 'LightGBM', 'TensorFlow']",3,9,3,2,4,2
100476,2017,NG,BS,Data Analyst,JS,XGBoost,3-5,99348.79489023522,Hybrid,VS Code,University,Nigeria,Bachelor's,Data Analyst,JavaScript,Hybrid,4.0,99348.79489023522,['XGBoost'],1,7,0,1,2,0
100477,2020,Bangladesh,ph.d,Machine Learning Engineer,C#,None;TensorFlow,0,221791.91968060474,Yes,PyCharm,Kaggle,Bangladesh,Doctorate,ML Engineer,C#,Yes,0.0,221791.91968060474,"['None', 'TensorFlow']",2,1,1,4,0,2
100478,2021,IND,ph.d,Machine Learning Engineer,sql,Keras;LightGBM;None,10+,112000.60692216335,N,JupyterLab,University,India,Doctorate,ML Engineer,SQL,No,12.0,112000.60692216335,"['Keras', 'LightGBM', 'None']",3,5,1,4,5,1
100479,2019,USA,Master's,Data Scientist,JS,XGBoost,12,"$133,218",N,VS Code,University,United States,Master's,Data Scientist,JavaScript,No,12.0,133218.0,['XGBoost'],1,9,3,3,2,1
100480,2020,India,MS,data scientist,JS,PyTorch,7,700000,Hybrid,RStudio,Coursera,India,Master's,Data Scientist,JavaScript,Hybrid,7.0,700000.0,['PyTorch'],1,5,3,3,2,0
100481,2020,Bangladesh,Bachelors,ML Engineer,SQL,PyTorch;XGBoost,4,"$94,878",No,JupyterLab,Books,Bangladesh,Bachelor's,ML Engineer,SQL,No,4.0,94878.0,"['PyTorch', 'XGBoost']",2,1,0,4,5,1
100482,2019,AU,,data scientist,Java,Keras,3-5,,Hybrid,Notepad++,Coursera,Australia,Unknown,Data Scientist,Java,Hybrid,4.0,87557.46673558994,['Keras'],1,0,6,3,1,0
100483,2020,United States,Master's,Machine Learning Engineer,R,None;TensorFlow,12,128183.93118535305,No,RStudio,Books,United States,Master's,ML Engineer,R,No,12.0,128183.93118535305,"['None', 'TensorFlow']",2,9,3,4,4,1
100484,2020,U.S.A.,Bachelors,Data Engineer,sql,LightGBM;None;PyTorch,1.5,64899.68930125979,Y,RStudio,Coursera,United States,Bachelor's,Data Engineer,SQL,Yes,1.5,64899.68930125979,"['LightGBM', 'None', 'PyTorch']",3,9,0,2,5,2
100485,2021,US,MS,ML Engineer,SQL,Keras;scikit-learn,7,302077.9067778088,No,VS Code,Blogs,United States,Master's,ML Engineer,SQL,No,7.0,302077.9067778088,"['Keras', 'scikit-learn']",2,9,3,4,5,1
100486,2017,United States,PhD,ML Engineer,R,Keras;LightGBM,10+,152666.64164987515,No,VS Code,University,United States,Doctorate,ML Engineer,R,No,12.0,152666.64164987515,"['Keras', 'LightGBM']",2,9,1,4,4,1
100487,2018,NG,MSc,Machine Learning Engineer,PYTHON,scikit-learn,0-1,221975.91092863356,Hybrid,JupyterLab,University,Nigeria,Master's,ML Engineer,Python,Hybrid,0.5,221975.91092863356,['scikit-learn'],1,7,3,4,3,0
100488,2021,NG,MSc,Business Analyst,SQL,PyTorch,3-5,75981.46006963935,Hybrid,RStudio,Kaggle,Nigeria,Master's,Business Analyst,SQL,Hybrid,4.0,75981.46006963935,['PyTorch'],1,7,3,0,5,0
100489,2021,India,Bachelors,Student,Python,LightGBM;None;TensorFlow,5-10,"$15,131",Yes,Spyder,YouTube,India,Bachelor's,Student,Python,Yes,7.5,15131.0,"['LightGBM', 'None', 'TensorFlow']",3,5,0,8,3,2
100490,2019,BD,high School,Software Engineer,JS,None,0-1,119815.63444118499,Y,Notepad++,Kaggle,Bangladesh,High School or Less,Software Engineer,JavaScript,Yes,0.5,119815.63444118499,[],0,1,2,7,2,2
100491,2020,Brazil,MSc,Data Scientist,JavaScript,LightGBM;None;scikit-learn,0-1,,Yes,Notepad++,Coursera,Brazil,Master's,Data Scientist,JavaScript,Yes,0.5,87557.46673558994,"['LightGBM', 'None', 'scikit-learn']",3,2,3,3,2,2
100492,2018,Germany,Master's,Student,python,XGBoost,10+,"$24,847",Y,Notepad++,Udemy,Germany,Master's,Student,Python,Yes,12.0,24847.0,['XGBoost'],1,4,3,8,3,2
100493,2018,India,ph.d,Other,JS,Keras;scikit-learn,1.5,61432.35327108183,Yes,Notepad++,YouTube,India,Doctorate,Other,JavaScript,Yes,1.5,61432.35327108183,"['Keras', 'scikit-learn']",2,5,1,5,2,2
100494,2019,United Kingdom,MSc,Data Engineer,PYTHON,PyTorch,1-3,170825.1166445888,N,Notepad++,YouTube,United Kingdom,Master's,Data Engineer,Python,No,2.0,170825.1166445888,['PyTorch'],1,8,3,2,3,1
100495,2019,USA,BS,data scientist,python,PyTorch;TensorFlow;XGBoost,5-10,75043.9054286046,Hybrid,Spyder,Udemy,United States,Bachelor's,Data Scientist,Python,Hybrid,7.5,75043.9054286046,"['PyTorch', 'TensorFlow', 'XGBoost']",3,9,0,3,3,0
100496,2020,Canada,ph.d,Student,r,TensorFlow;XGBoost;scikit-learn,4,14689.178274386863,No,Notepad++,University,Canada,Doctorate,Student,R,No,4.0,14689.178274386863,"['TensorFlow', 'XGBoost', 'scikit-learn']",3,3,1,8,4,1
100497,2017,uk,Bachelor's,Data Scientist,Python,LightGBM;None;scikit-learn,12,136684.88949095504,Y,PyCharm,Coursera,United Kingdom,Bachelor's,Data Scientist,Python,Yes,12.0,136684.88949095504,"['LightGBM', 'None', 'scikit-learn']",3,8,0,3,3,2
100498,2021,NG,high School,data scientist,r,,4,72116.86744701621,Hybrid,JupyterLab,University,Nigeria,High School or Less,Data Scientist,R,Hybrid,4.0,72116.86744701621,[],0,7,2,3,4,0
100499,2021,US,high School,Data Analyst,Python,Keras;LightGBM;None,0,139806.64245647125,Y,Notepad++,Coursera,United States,High School or Less,Data Analyst,Python,Yes,0.0,139806.64245647125,"['Keras', 'LightGBM', 'None']",3,9,2,1,3,2
100500,2020,USA,Some college,Data Scientist,Python,None;TensorFlow,3-5,201789.22530674873,Hybrid,JupyterLab,University,United States,Some College,Data Scientist,Python,Hybrid,4.0,201789.22530674873,"['None', 'TensorFlow']",2,9,5,3,3,0
100501,2019,Japan,BS,data scientist,SQL,None,0,51128.74698304417,No,VS Code,University,Japan,Bachelor's,Data Scientist,SQL,No,0.0,51128.74698304417,[],0,6,0,3,5,1
100502,2018,CAN,Master's,Machine Learning Engineer,sql,LightGBM,4,1250000,Y,Notepad++,Books,Canada,Master's,ML Engineer,SQL,Yes,4.0,700999.9999999991,['LightGBM'],1,3,3,4,5,2
100503,2021,BD,high School,Data Analyst,Python,None;TensorFlow;scikit-learn,1.5,"$60,478",N,RStudio,Books,Bangladesh,High School or Less,Data Analyst,Python,No,1.5,60478.0,"['None', 'TensorFlow', 'scikit-learn']",3,1,2,1,3,1
100504,2020,BR,PhD,Researcher,PYTHON,,1.5,93260.7710168677,Hybrid,Spyder,Coursera,Brazil,Doctorate,Researcher,Python,Hybrid,1.5,93260.7710168677,[],0,2,1,6,3,0
100505,2018,Australia,Diploma/Other,Data Analyst,Java,PyTorch;scikit-learn,1.5,83013.68497588176,Y,VS Code,Coursera,Australia,Other,Data Analyst,Java,Yes,1.5,83013.68497588176,"['PyTorch', 'scikit-learn']",2,0,4,1,1,2
100506,2021,United Kingdom,PhD,Software Engineer,Python,,7,116371.76065878314,N,Notepad++,YouTube,United Kingdom,Doctorate,Software Engineer,Python,No,7.0,116371.76065878314,[],0,8,1,7,3,1
100507,2021,IND,PhD,Software Engineer,C#,XGBoost,12,"$79,644",Yes,RStudio,Blogs,India,Doctorate,Software Engineer,C#,Yes,12.0,79644.0,['XGBoost'],1,5,1,7,0,2
100508,2021,IND,Master's,Software Engineer,JS,LightGBM;None;PyTorch,3-5,108191.26358028433,N,Spyder,Coursera,India,Master's,Software Engineer,JavaScript,No,4.0,108191.26358028433,"['LightGBM', 'None', 'PyTorch']",3,5,3,7,2,1
100509,2020,United States,PhD,Data Analyst,C#,LightGBM;None;PyTorch,3-5,"$45,983",Yes,RStudio,Kaggle,United States,Doctorate,Data Analyst,C#,Yes,4.0,45983.0,"['LightGBM', 'None', 'PyTorch']",3,9,1,1,0,2
100510,2020,IND,BA,Machine Learning Engineer,Python,TensorFlow;XGBoost,7,,Y,RStudio,Books,India,Bachelor's,ML Engineer,Python,Yes,7.0,127994.21227948472,"['TensorFlow', 'XGBoost']",2,5,0,4,3,2
100511,2019,IND,high School,Researcher,Java,None;XGBoost,4,182697.69033150878,Yes,RStudio,University,India,High School or Less,Researcher,Java,Yes,4.0,182697.69033150878,"['None', 'XGBoost']",2,5,2,6,1,2
100512,2021,uk,high School,Researcher,JS,None;scikit-learn,1.5,"$76,340",Y,VS Code,YouTube,United Kingdom,High School or Less,Researcher,JavaScript,Yes,1.5,76340.0,"['None', 'scikit-learn']",2,8,2,6,2,2
100513,2021,Brazil,High school,data scientist,JavaScript,XGBoost,10+,39639.32837718341,N,Spyder,Udemy,Brazil,High School or Less,Data Scientist,JavaScript,No,12.0,39639.32837718341,['XGBoost'],1,2,2,3,2,1
100514,2017,JP,PhD,Researcher,SQL,Keras;TensorFlow;scikit-learn,4,127524.38707860382,Hybrid,Spyder,Books,Japan,Doctorate,Researcher,SQL,Hybrid,4.0,127524.38707860382,"['Keras', 'TensorFlow', 'scikit-learn']",3,6,1,6,5,0
100515,2017,Japan,MSc,Researcher,JS,Keras,4,"$53,058",Yes,VS Code,Books,Japan,Master's,Researcher,JavaScript,Yes,4.0,53058.0,['Keras'],1,6,3,6,2,2
100516,2019,Australia,Bachelor's,Data Scientist,SQL,Keras;LightGBM;None,7,71107.11422216093,N,JupyterLab,Blogs,Australia,Bachelor's,Data Scientist,SQL,No,7.0,71107.11422216093,"['Keras', 'LightGBM', 'None']",3,0,0,3,5,1
100517,2021,USA,High school,Data Analyst,Java,LightGBM;PyTorch;TensorFlow,1-3,"$34,380",Hybrid,Spyder,Udemy,United States,High School or Less,Data Analyst,Java,Hybrid,2.0,34380.0,"['LightGBM', 'PyTorch', 'TensorFlow']",3,9,2,1,1,0
100518,2021,India,high School,Student,R,Keras;PyTorch;TensorFlow,1-3,8408.94870342967,Y,VS Code,Blogs,India,High School or Less,Student,R,Yes,2.0,9590.92149958966,"['Keras', 'PyTorch', 'TensorFlow']",3,5,2,8,4,2
100519,2018,Australia,MSc,data scientist,Java,PyTorch,12,76792.73869743895,N,PyCharm,University,Australia,Master's,Data Scientist,Java,No,12.0,76792.73869743895,['PyTorch'],1,0,3,3,1,1
100520,2020,United States,MS,Data Scientist,C#,PyTorch;XGBoost,4,107202.85632853002,N,PyCharm,Blogs,United States,Master's,Data Scientist,C#,No,4.0,107202.85632853002,"['PyTorch', 'XGBoost']",2,9,3,3,0,1
100521,2019,BR,Bachelors,Data Analyst,python,LightGBM;PyTorch;XGBoost,12,"$96,476",Hybrid,Spyder,University,Brazil,Bachelor's,Data Analyst,Python,Hybrid,12.0,96476.0,"['LightGBM', 'PyTorch', 'XGBoost']",3,2,0,1,3,0
100522,2021,Germany,MSc,ML Engineer,r,Keras;LightGBM;PyTorch,4,114817.69695540925,No,PyCharm,University,Germany,Master's,ML Engineer,R,No,4.0,114817.69695540925,"['Keras', 'LightGBM', 'PyTorch']",3,4,3,4,4,1
100523,2021,Japan,ph.d,Business Analyst,r,LightGBM;None,7,119248.5759590177,Hybrid,Notepad++,Blogs,Japan,Doctorate,Business Analyst,R,Hybrid,7.0,119248.5759590177,"['LightGBM', 'None']",2,6,1,0,4,0
100524,2021,Brazil,PhD,ML Engineer,R,TensorFlow;XGBoost,10+,,Hybrid,Notepad++,Udemy,Brazil,Doctorate,ML Engineer,R,Hybrid,12.0,127994.21227948472,"['TensorFlow', 'XGBoost']",2,2,1,4,4,0
100525,2019,AU,PhD,Data Analyst,C#,XGBoost,0,101504.91364646,Yes,JupyterLab,YouTube,Australia,Doctorate,Data Analyst,C#,Yes,0.0,101504.91364646,['XGBoost'],1,0,1,1,0,2
100526,2019,Nigeria,MSc,Data Engineer,JS,LightGBM;PyTorch,7,"$112,726",Hybrid,RStudio,Books,Nigeria,Master's,Data Engineer,JavaScript,Hybrid,7.0,112726.0,"['LightGBM', 'PyTorch']",2,7,3,2,2,0
100527,2018,United States,MS,data scientist,Python,PyTorch,3-5,"$85,329",Yes,Notepad++,Coursera,United States,Master's,Data Scientist,Python,Yes,4.0,85329.0,['PyTorch'],1,9,3,3,3,2
100528,2017,India,BS,Data Analyst,r,Keras;LightGBM;TensorFlow,0-1,101225.66766862456,Hybrid,PyCharm,Books,India,Bachelor's,Data Analyst,R,Hybrid,0.5,101225.66766862456,"['Keras', 'LightGBM', 'TensorFlow']",3,5,0,1,4,0
100529,2021,Brazil,High school,Software Engineer,Java,LightGBM;XGBoost;scikit-learn,5-10,"$123,025",N,RStudio,Udemy,Brazil,High School or Less,Software Engineer,Java,No,7.5,123025.0,"['LightGBM', 'XGBoost', 'scikit-learn']",3,2,2,7,1,1
100530,2021,NG,Doctorate,Machine Learning Engineer,JS,,1.5,134385.87965445078,Y,Notepad++,Kaggle,Nigeria,Doctorate,ML Engineer,JavaScript,Yes,1.5,134385.87965445078,[],0,7,1,4,2,2
100531,2021,Brazil,High school,Data Scientist,r,PyTorch;TensorFlow;XGBoost,5-10,94744.24003348382,Hybrid,Spyder,YouTube,Brazil,High School or Less,Data Scientist,R,Hybrid,7.5,94744.24003348382,"['PyTorch', 'TensorFlow', 'XGBoost']",3,2,2,3,4,0
100532,2021,Japan,Bachelor's,ML Engineer,r,PyTorch;TensorFlow,1-3,100819.20008022893,No,PyCharm,Blogs,Japan,Bachelor's,ML Engineer,R,No,2.0,100819.20008022893,"['PyTorch', 'TensorFlow']",2,6,0,4,4,1
100533,2020,NG,high School,Student,Python,Keras;PyTorch;XGBoost,10+,"$15,717",No,PyCharm,YouTube,Nigeria,High School or Less,Student,Python,No,12.0,15717.0,"['Keras', 'PyTorch', 'XGBoost']",3,7,2,8,3,1
100534,2021,United Kingdom,High school,Software Engineer,Java,LightGBM;TensorFlow;scikit-learn,3-5,61413.03986495067,Hybrid,Spyder,Coursera,United Kingdom,High School or Less,Software Engineer,Java,Hybrid,4.0,61413.03986495067,"['LightGBM', 'TensorFlow', 'scikit-learn']",3,8,2,7,1,0
100535,2021,JP,MSc,Other,r,PyTorch;XGBoost,7,54180.014452193434,Hybrid,VS Code,Books,Japan,Master's,Other,R,Hybrid,7.0,54180.014452193434,"['PyTorch', 'XGBoost']",2,6,3,5,4,0
100536,2021,AU,BA,Business Analyst,R,TensorFlow,7,102457.4281139708,Yes,Spyder,Udemy,Australia,Bachelor's,Business Analyst,R,Yes,7.0,102457.4281139708,['TensorFlow'],1,0,0,0,4,2
100537,2018,Germany,MS,Business Analyst,sql,scikit-learn,0,218106.5625007245,No,PyCharm,Blogs,Germany,Master's,Business Analyst,SQL,No,0.0,218106.5625007245,['scikit-learn'],1,4,3,0,5,1
100538,2019,uk,BA,Software Engineer,r,LightGBM;TensorFlow;XGBoost,4,154608.56578640945,N,Notepad++,Coursera,United Kingdom,Bachelor's,Software Engineer,R,No,4.0,154608.56578640945,"['LightGBM', 'TensorFlow', 'XGBoost']",3,8,0,7,4,1
100539,2017,USA,PhD,Software Engineer,Java,LightGBM;TensorFlow;XGBoost,12,"$105,826",No,VS Code,Blogs,United States,Doctorate,Software Engineer,Java,No,12.0,105826.0,"['LightGBM', 'TensorFlow', 'XGBoost']",3,9,1,7,1,1
100540,2021,uk,Masters,data scientist,sql,Keras;None;XGBoost,0-1,64838.013143146665,N,JupyterLab,YouTube,United Kingdom,Master's,Data Scientist,SQL,No,0.5,64838.013143146665,"['Keras', 'None', 'XGBoost']",3,8,3,3,5,1
100541,2020,NG,Master's,Researcher,Python,Keras;LightGBM,5-10,117683.01680092057,Hybrid,Spyder,Coursera,Nigeria,Master's,Researcher,Python,Hybrid,7.5,117683.01680092057,"['Keras', 'LightGBM']",2,7,3,6,3,0
100542,2018,USA,Bachelors,Business Analyst,C#,LightGBM;scikit-learn,1-3,92218.08068392333,No,Notepad++,Blogs,United States,Bachelor's,Business Analyst,C#,No,2.0,92218.08068392333,"['LightGBM', 'scikit-learn']",2,9,0,0,0,1
100543,2020,India,Some college,Other,sql,None,1-3,77216.6256430787,No,Spyder,Books,India,Some College,Other,SQL,No,2.0,77216.6256430787,[],0,5,5,5,5,1
100544,2020,AU,Diploma/Other,Student,JS,None;scikit-learn,3-5,19790.478926240252,Yes,RStudio,Blogs,Australia,Other,Student,JavaScript,Yes,4.0,19790.478926240252,"['None', 'scikit-learn']",2,0,4,8,2,2
100545,2019,uk,High school,data scientist,python,TensorFlow;scikit-learn,10+,57326.96414495225,N,VS Code,YouTube,United Kingdom,High School or Less,Data Scientist,Python,No,12.0,57326.96414495225,"['TensorFlow', 'scikit-learn']",2,8,2,3,3,1
100546,2017,IND,Diploma/Other,Machine Learning Engineer,sql,None;PyTorch,1.5,"$157,182",Y,JupyterLab,Coursera,India,Other,ML Engineer,SQL,Yes,1.5,157182.0,"['None', 'PyTorch']",2,5,4,4,5,2
100547,2020,CAN,PhD,data scientist,C#,LightGBM;XGBoost;scikit-learn,1-3,55439.206907950575,N,VS Code,Blogs,Canada,Doctorate,Data Scientist,C#,No,2.0,55439.206907950575,"['LightGBM', 'XGBoost', 'scikit-learn']",3,3,1,3,0,1
100548,2019,U.S.A.,BA,Business Analyst,python,Keras;LightGBM;None,12,109572.47331167491,Yes,JupyterLab,Books,United States,Bachelor's,Business Analyst,Python,Yes,12.0,109572.47331167491,"['Keras', 'LightGBM', 'None']",3,9,0,0,3,2
100549,2021,DE,Masters,Student,JS,scikit-learn,4,"$15,735",No,Spyder,Udemy,Germany,Master's,Student,JavaScript,No,4.0,15735.0,['scikit-learn'],1,4,3,8,2,1
100550,2019,Bangladesh,ph.d,Student,C#,Keras,3-5,13611.42769213081,Hybrid,Notepad++,Books,Bangladesh,Doctorate,Student,C#,Hybrid,4.0,13611.42769213081,['Keras'],1,1,1,8,0,0
100551,2021,JP,BA,Data Scientist,C#,None;XGBoost,3-5,"$180,707",Yes,VS Code,Coursera,Japan,Bachelor's,Data Scientist,C#,Yes,4.0,180707.0,"['None', 'XGBoost']",2,6,0,3,0,2
100552,2020,BR,MSc,Student,C#,Keras;XGBoost;scikit-learn,5-10,11040.241837473312,Hybrid,PyCharm,University,Brazil,Master's,Student,C#,Hybrid,7.5,11040.241837473312,"['Keras', 'XGBoost', 'scikit-learn']",3,2,3,8,0,0
100553,2020,JP,Some college,Business Analyst,PYTHON,LightGBM;None;TensorFlow,12,,Hybrid,PyCharm,Coursera,Japan,Some College,Business Analyst,Python,Hybrid,12.0,93376.3547223415,"['LightGBM', 'None', 'TensorFlow']",3,6,5,0,3,0
100554,2021,BD,PhD,Data Engineer,Python,None;PyTorch;XGBoost,7,,Yes,JupyterLab,Blogs,Bangladesh,Doctorate,Data Engineer,Python,Yes,7.0,116054.05641581563,"['None', 'PyTorch', 'XGBoost']",3,1,1,2,3,2
100555,2019,U.S.A.,BS,data scientist,R,LightGBM;PyTorch;XGBoost,0,25929.154384880283,Hybrid,PyCharm,Blogs,United States,Bachelor's,Data Scientist,R,Hybrid,0.0,25929.154384880283,"['LightGBM', 'PyTorch', 'XGBoost']",3,9,0,3,4,0
100556,2017,JP,Bachelor's,data scientist,r,XGBoost,1-3,62867.216683256556,No,JupyterLab,University,Japan,Bachelor's,Data Scientist,R,No,2.0,62867.216683256556,['XGBoost'],1,6,0,3,4,1
100557,2017,DE,BA,Data Engineer,JS,Keras;LightGBM,12,179639.17595441584,No,Spyder,YouTube,Germany,Bachelor's,Data Engineer,JavaScript,No,12.0,179639.17595441584,"['Keras', 'LightGBM']",2,4,0,2,2,1
100558,2020,Canada,Doctorate,Software Engineer,sql,TensorFlow;scikit-learn,0,101646.45171138208,No,PyCharm,Blogs,Canada,Doctorate,Software Engineer,SQL,No,0.0,101646.45171138208,"['TensorFlow', 'scikit-learn']",2,3,1,7,5,1
100559,2020,JP,Masters,Machine Learning Engineer,SQL,LightGBM;TensorFlow,0,203257.21873717054,Y,RStudio,University,Japan,Master's,ML Engineer,SQL,Yes,0.0,203257.21873717054,"['LightGBM', 'TensorFlow']",2,6,3,4,5,2
100560,2020,Canada,Doctorate,Machine Learning Engineer,Java,TensorFlow;XGBoost;scikit-learn,12,78747.54910623563,Yes,JupyterLab,Books,Canada,Doctorate,ML Engineer,Java,Yes,12.0,78747.54910623563,"['TensorFlow', 'XGBoost', 'scikit-learn']",3,3,1,4,1,2
100561,2018,Bangladesh,Diploma/Other,Business Analyst,R,Keras;LightGBM;scikit-learn,1-3,80055.2980674977,Yes,Spyder,Blogs,Bangladesh,Other,Business Analyst,R,Yes,2.0,80055.2980674977,"['Keras', 'LightGBM', 'scikit-learn']",3,1,4,0,4,2
100562,2017,United States,Some college,Data Engineer,JavaScript,,0-1,63482.585021918465,N,JupyterLab,YouTube,United States,Some College,Data Engineer,JavaScript,No,0.5,63482.585021918465,[],0,9,5,2,2,1
100563,2017,Brazil,Master's,Other,PYTHON,Keras,1.5,47925.79036092381,No,Spyder,Blogs,Brazil,Master's,Other,Python,No,1.5,47925.79036092381,['Keras'],1,2,3,5,3,1
100564,2019,UK,Bachelors,Researcher,,PyTorch;XGBoost;scikit-learn,0,62604.461440290754,N,VS Code,Blogs,United Kingdom,Bachelor's,Researcher,Unknown,No,0.0,62604.461440290754,"['PyTorch', 'XGBoost', 'scikit-learn']",3,8,0,6,6,1
100565,2020,IND,Some college,Data Engineer,JS,None;TensorFlow;XGBoost,4,1180000,No,PyCharm,YouTube,India,Some College,Data Engineer,JavaScript,No,4.0,700999.9999999991,"['None', 'TensorFlow', 'XGBoost']",3,5,5,2,2,1
100566,2019,BR,PhD,Data Analyst,Java,Keras;scikit-learn,5-10,"$89,215",Y,PyCharm,Coursera,Brazil,Doctorate,Data Analyst,Java,Yes,7.5,89215.0,"['Keras', 'scikit-learn']",2,2,1,1,1,2
100567,2019,United Kingdom,BA,ML Engineer,Python,LightGBM;TensorFlow;XGBoost,0,88015.23735076046,Y,RStudio,University,United Kingdom,Bachelor's,ML Engineer,Python,Yes,0.0,88015.23735076046,"['LightGBM', 'TensorFlow', 'XGBoost']",3,8,0,4,3,2
100568,2021,US,High school,Other,SQL,LightGBM;XGBoost;scikit-learn,10+,48493.113326060455,Hybrid,Spyder,YouTube,United States,High School or Less,Other,SQL,Hybrid,12.0,48493.113326060455,"['LightGBM', 'XGBoost', 'scikit-learn']",3,9,2,5,5,0
100569,2019,BR,Bachelors,Student,JS,Keras;PyTorch;XGBoost,1-3,"$18,457",N,JupyterLab,University,Brazil,Bachelor's,Student,JavaScript,No,2.0,18457.0,"['Keras', 'PyTorch', 'XGBoost']",3,2,0,8,2,1
100570,2019,IND,MS,Student,SQL,Keras;None,4,15655.68506950463,Y,Spyder,Coursera,India,Master's,Student,SQL,Yes,4.0,15655.68506950463,"['Keras', 'None']",2,5,3,8,5,2
